cache_last_updated,dataset_id,webstore_last_updated,id,size,state,last_modified,hash,description,format,mimetype_inner,url_type,mimetype,cache_url,name,created,url,webstore_url,position,revision_id,resource_type,DL_LINK_ID
,data-00000001,,,0,active,,,官公庁施設の情報（国・府・市の機関）,CSV,,,,,01_施設情報ポイントデータ（官公庁）,2020-02-09T19:28:05,https://www.mapnavi.city.osaka.lg.jp/osakacity/osakacity/opendatafile/map_1/CSV/opendata_1001.csv,,1,,,
,data-00000001,,,0,active,,,学校・保育所施設の情報（幼稚園・保育所・小学校・中学校・高等学校・大学等）,CSV,,,,,02_施設情報ポイントデータ（学校・保育所）,2020-02-09T19:28:05,https://www.mapnavi.city.osaka.lg.jp/osakacity/osakacity/opendatafile/map_1/CSV/opendata_1002.csv,,2,,,
,data-00000001,,,0,active,,,市営住宅の情報,CSV,,,,,03_施設情報ポイントデータ（市営住宅）,2022-03-07T00:00:00,https://www.mapnavi.city.osaka.lg.jp/osakacity/osakacity/opendatafile/map_1/CSV/opendata_1035.csv,,3,,,
,data-00000001,,,0,active,,,公園・児童遊園・広場・スポーツ施設の情報,CSV,,,,,04_施設情報ポイントデータ（公園・スポーツ）,2020-02-09T19:28:09,https://www.mapnavi.city.osaka.lg.jp/osakacity/osakacity/opendatafile/map_1/CSV/opendata_1003.csv,,4,,,
,data-00000001,,,0,active,,,会館・ホール・地域集会所・老人憩いの家施設の情報,CSV,,,,,05_施設情報ポイントデータ（会館・ホール）,2020-02-09T21:38:20,https://www.mapnavi.city.osaka.lg.jp/osakacity/osakacity/opendatafile/map_1/CSV/opendata_1004.csv,,5,,,
,data-00000001,,,0,active,,,文化・観光施設の情報（図書館・美術館・博物館・都市景観資源等）,CSV,,,,,06_施設情報ポイントデータ（文化・観光）,2020-02-09T19:28:18,https://www.mapnavi.city.osaka.lg.jp/osakacity/osakacity/opendatafile/map_1/CSV/opendata_1005.csv,,6,,,
,data-00000001,,,0,active,,,警察・交番・消防施設の情報,CSV,,,,,07_施設情報ポイントデータ（警察・消防）,2020-02-09T19:28:20,https://www.mapnavi.city.osaka.lg.jp/osakacity/osakacity/opendatafile/map_1/CSV/opendata_1006.csv,,7,,,
,data-00000001,,,0,active,,,医療・福祉施設の情報（病院・診療所・福祉施設）,CSV,,,,,08_施設情報ポイントデータ（医療・福祉）,2020-02-09T19:28:23,https://www.mapnavi.city.osaka.lg.jp/osakacity/osakacity/opendatafile/map_1/CSV/opendata_1007.csv,,8,,,
,data-00000001,,,0,active,,,社寺・名所・旧跡の情報,CSV,,,,,09_施設情報ポイントデータ（名所・旧跡）,2020-02-09T19:28:25,https://www.mapnavi.city.osaka.lg.jp/osakacity/osakacity/opendatafile/map_1/CSV/opendata_1008.csv,,9,,,
,data-00000001,,,0,active,,,駅・バス停施設の情報,CSV,,,,,10_施設情報ポイントデータ（駅・バス停）,2020-02-09T19:28:33,https://www.mapnavi.city.osaka.lg.jp/osakacity/osakacity/opendatafile/map_1/CSV/opendata_1009.csv,,10,,,
,data-00000001,,,0,active,,,駐車場・駐輪場施設の情報（バイク駐車場・駅周辺駐輪場・自転車保管所・パーク&ライド駐車場）,CSV,,,,,11_施設情報ポイントデータ（駐車場・駐輪場）,2020-02-09T19:28:38,https://www.mapnavi.city.osaka.lg.jp/osakacity/osakacity/opendatafile/map_1/CSV/opendata_1010.csv,,11,,,
,data-00000001,,,0,active,,,駐車場・駐輪場の管理事務所の情報,CSV,,,,,12_施設情報ポイントデータ（駐車場・駐輪場（管理事務所））,2022-03-07T00:00:00,https://www.mapnavi.city.osaka.lg.jp/osakacity/osakacity/opendatafile/map_1/CSV/opendata_1034.csv,,12,,,
,data-00000001,,,0,active,,,公衆トイレの情報,CSV,,,,,13_施設情報ポイントデータ（公衆トイレ）,2020-02-09T19:28:40,https://www.mapnavi.city.osaka.lg.jp/osakacity/osakacity/opendatafile/map_1/CSV/opendata_1011.csv,,13,,,
,data-00000001,,,0,active,,,環境・リサイクル施設の情報（古紙回収協力店、喫煙可能場所）,CSV,,,,,14_施設情報ポイントデータ（環境・リサイクル）,2020-02-09T19:28:40,https://www.mapnavi.city.osaka.lg.jp/osakacity/osakacity/opendatafile/map_1/CSV/opendata_1012.csv,,14,,,
,data-00000001,,,0,active,,,公衆無線LANスポットの情報,CSV,,,,,15_施設情報ポイントデータ（無線LANスポット）,2020-02-09T20:56:12,https://www.mapnavi.city.osaka.lg.jp/osakacity/osakacity/opendatafile/map_1/CSV/opendata_1013.csv,,15,,,
,data-00000001,,,0,active,,,他のカテゴリに当てはまらない施設情報（市設霊園・船着場・協会など）,CSV,,,,,16_施設情報ポイントデータ（その他）,2020-02-09T20:56:13,https://www.mapnavi.city.osaka.lg.jp/osakacity/osakacity/opendatafile/map_1/CSV/opendata_1014.csv,,16,,,
,data-00000001,,,0,active,,,樹木のもつ機能や価値に関する情報,CSV,,,,,17_樹木情報ポイントデータ,2025-05-30T00:00:00,https://www.mapnavi.city.osaka.lg.jp/osakacity/osakacity/opendatafile/map_99/CSV/opendata_1061.csv,,17,,,
,data-00000001,,,0,active,,,災害時避難所・一時避難場所に関する情報,CSV,,,,,18_防災関連施設ポイントデータ（災害時避難所・一時避難場所）,2020-02-09T19:29:52,https://www.mapnavi.city.osaka.lg.jp/osakacity/osakacity/opendatafile/map_2/CSV/opendata_2015.csv,,18,,,
,data-00000001,,,0,active,,,災害時用へリポートに関する情報,CSV,,,,,19_防災関連施設ポイントデータ（災害時用ヘリポート）,2020-02-09T19:29:58,https://www.mapnavi.city.osaka.lg.jp/osakacity/osakacity/opendatafile/map_2/CSV/opendata_2017.csv,,19,,,
,data-00000001,,,0,active,,,防火水槽等に関する情報,CSV,,,,,20_防災関連施設ポイントデータ（防火水槽など）,2020-02-09T19:28:55,https://www.mapnavi.city.osaka.lg.jp/osakacity/osakacity/opendatafile/map_2/CSV/opendata_2013.csv,,20,,,
,data-00000001,,,0,active,,,防災スピーカーに関する情報,CSV,,,,,21_防災関連施設ポイントデータ（防災スピーカー）,2020-02-09T19:30:01,https://www.mapnavi.city.osaka.lg.jp/osakacity/osakacity/opendatafile/map_2/CSV/opendata_2018.csv,,21,,,
,data-00000001,,,0,active,,,津波避難ビルに関する情報,CSV,,,,,22_防災関連施設ポイントデータ（津波避難ビル）,2020-02-09T19:29:58,https://www.mapnavi.city.osaka.lg.jp/osakacity/osakacity/opendatafile/map_2/CSV/opendata_2016.csv,,22,,,
,data-00000001,,,0,active,,,標高に関する情報,CSV,,,,,23_防災関連施設ポイントデータ（標高),2020-02-09T19:29:47,https://www.mapnavi.city.osaka.lg.jp/osakacity/osakacity/opendatafile/map_2/CSV/opendata_2014.csv,,23,,,
,data-00000001,,,0,active,,,防災関連施設の広域避難場所（ポリゴン）に関する情報,CSV,,,,,24_防災関連施設エリアデータ（広域避難場所）,2020-02-09T19:28:44,https://www.mapnavi.city.osaka.lg.jp/osakacity/osakacity/opendatafile/map_2/Shape/opendata_2008.zip,,24,,,
,data-00000001,,,0,active,,,防災関連施設の避難経路（ライン）に関する情報,CSV,,,,,25_防災関連施設エリアデータ（避難経路）,2020-02-24T08:35:52,https://www.mapnavi.city.osaka.lg.jp/osakacity/osakacity/opendatafile/map_2/Shape/opendata_2009.zip,,25,,,
,data-00000001,,,0,active,,,防災関連施設の緊急交通路_広域(重点14路線)(ライン)に関する情報,CSV,,,,,26_防災関連施設エリアデータ(緊急交通路_広域(重点14路線)),2020-02-24T08:35:53,https://www.mapnavi.city.osaka.lg.jp/osakacity/osakacity/opendatafile/map_2/Shape/opendata_2010.zip,,26,,,
,data-00000001,,,0,active,,,防災関連施設の緊急交通路_広域(重点14路線以外)(ライン)に関する情報,CSV,,,,,27_防災関連施設エリアデータ(緊急交通路_広域(重点14路線以外)),2020-02-24T08:35:53,https://www.mapnavi.city.osaka.lg.jp/osakacity/osakacity/opendatafile/map_2/Shape/opendata_2011.zip,,27,,,
,data-00000001,,,0,active,,,防災関連施設の緊急交通路_地域(ライン)に関する情報,CSV,,,,,28_防災関連施設エリアデータ(緊急交通路_地域),2020-02-24T08:35:54,https://www.mapnavi.city.osaka.lg.jp/osakacity/osakacity/opendatafile/map_2/Shape/opendata_2012.zip,,28,,,
,data-00000001,,,0,active,,,地価公示に関する情報,CSV,,,,,29_地価公示,2020-02-09T19:28:44,https://www.mapnavi.city.osaka.lg.jp/osakacity/osakacity/opendatafile/map_4/CSV/opendata_4001.csv,,29,,,
,data-00000001,,,0,active,,,地価調査に関する情報,CSV,,,,,30_地価調査,2020-02-09T19:28:44,https://www.mapnavi.city.osaka.lg.jp/osakacity/osakacity/opendatafile/map_4/CSV/opendata_4002.csv,,30,,,
,data-00000002,,,0,active,2026-03-31T00:00:00,,市内の土地利用の状況について現況を調査し、データ化したもの,CSV,,,,,31_土地利用情報（令和2年度）,2026-03-31T00:00:00,https://www.city.osaka.lg.jp/contents/wdu090/opendata/mapinfo/tochiriyo_R2.zip,,0,,,
,data-00000002,,,0,active,2022-04-01T00:00:00,,マップナビおおさかで使用している住所検索用情報,CSV,,,,,32_住所データ,2015-01-09T00:00:00,https://www.city.osaka.lg.jp/contents/wdu090/opendata/mapnavoskdat_csv/jusho.csv,,1,,,
,data-00000002,,,0,active,2022-04-01T00:00:00,,住所データで使用している区コード情報（項目名「CODE_ME」の下2けた）,CSV,,,,,33_区コード,2015-01-09T00:00:00,https://www.city.osaka.lg.jp/contents/wdu090/opendata/mapnavoskdat_csv/kucode.csv,,2,,,
,data-00000002,,,0,active,2022-04-01T00:00:00,,住所データで使用している町コード情報（項目名「CODE_ME」の下4けた）,CSV,,,,,34_町コード,2015-01-09T00:00:00,https://www.city.osaka.lg.jp/contents/wdu090/opendata/mapnavoskdat_csv/chocode.csv,,3,,,
,data-00000005,,,0,active,2019-01-22T20:00:33,,24区の区域画像のワードオートシェイプ（地図上で左クリックすると書式変更可能）,DOCX,,,,,区域画像（docx）,2020-02-26T10:46:11,https://www.city.osaka.lg.jp/contents/wdu090/opendata/mapinfo/24kuiki_word.docx,,0,,,
,data-00000006,,,0,active,2019-01-20T21:20:57,,24区別の町丁目を表現したワードオートシェイプ（地図上で左クリックすると書式変更可能）のDOCXファイルをZIP圧縮したもの,zip(docx),,,,,区別町丁目画像（docx）,2019-01-20T21:20:57,https://www.city.osaka.lg.jp/contents/wdu090/opendata/mapinfo/24kutyomokubetu.zip,,0,,,
,data-00000008,,,27058777,active,2025-12-08T10:59:40,,,CSV,,,,,特定歴史公文書等の目録（2022年1月現在）,2025-12-08T10:59:40,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000008/mokuroku.csv,,0,,,
,data-00000009,,,4079,active,2025-01-28T10:58:16,,,CSV,,,,,平野区内の市立小学校・市立中学校・市立幼稚園・私立幼稚園,2025-01-28T10:58:16,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000009/20250128_hiranoku_gakkouichiran.csv,,0,,,
,data-00000010,,,190401,active,2025-12-12T16:18:46,,,CSV,,,,,AED設置場所一覧（オープンデータ）,2025-12-12T16:18:46,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000010/271004_aed.csv,,0,,,
,data-00000010,,,35103,active,2025-12-12T15:47:50,,,CSV,,,,,24時間の利用が可能なAED設置場所一覧表（オープンデータ）,2025-12-12T15:47:50,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000010/271004_24haed.csv,,1,,,
,data-00000011,,,1579,active,2020-02-03T00:38:00,,,CSV,,,,,投票場所と投票区域（2020年2月5日時点）,2020-02-03T00:38:00,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000011/20200202_touhyousyo_20200201.csv,,0,,,
,data-00000012,,,0,active,2020-01-23T23:00:26,,,CSV,,,,,市政モニターアンケート「こどもの貧困対策について」（平成30年度）,2020-01-23T23:00:25,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000012/rawdata_2018_kosei_kodomohinkon.csv,,0,,,
,data-00000013,,,121871,active,2020-01-27T15:58:35,,,CSV,,,,,世論調査「市政に関する市民意識」2回目（平成30年度）,2020-01-23T23:00:26,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000013/rawdata_2018_shiseikaikaku_shisei2.csv,,0,,,
,data-00000013,,,173910,active,2020-01-27T15:58:06,,,CSV,,,,,世論調査「市政に関する市民意識」（平成30年度）,2020-01-23T23:00:25,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000013/rawdata_2018_shiseikaikaku_shisei1.csv,,1,,,
,data-00000013,,,110473,active,2020-01-27T15:59:02,,,CSV,,,,,世論調査「市政に関する市民意識」2回目（平成29年度）,2020-01-23T23:00:26,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000013/rawdata_2017_shiseikaikaku_shisei2.csv,,2,,,
,data-00000014,,,213231,active,2026-05-01T16:33:01,,,CSV,,,,,居宅介護支援,2022-06-24T13:55:56,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000014/kyotakukaigoshien.csv,,0,,,
,data-00000015,,,414837,active,2026-05-01T16:33:01,,,CSV,,,,,訪問介護,2023-08-23T13:20:49,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000015/houmonnkaigo.csv,,0,,,
,data-00000015,,,4952,active,2026-05-01T16:33:01,,,CSV,,,,,訪問入浴介護,2022-06-24T15:14:32,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000015/houmonnnyuuyoku.csv,,1,,,
,data-00000015,,,159261,active,2026-05-01T16:33:01,,,CSV,,,,,訪問看護,2022-06-24T15:15:57,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000015/houmonnkanngo.csv,,2,,,
,data-00000015,,,6649,active,2026-05-01T16:33:01,,,CSV,,,,,訪問リハビリテーション,2023-08-23T13:21:00,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000015/houmonnriahabiri.csv,,3,,,
,data-00000015,,,67916,active,2026-05-01T16:33:01,,,CSV,,,,,通所介護,2023-08-23T13:26:47,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000015/tuusyokaigo.csv,,4,,,
,data-00000015,,,35954,active,2026-05-01T16:33:01,,,CSV,,,,,通所リハビリテーション,2023-08-23T13:27:01,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000015/tuusyorihabiri.csv,,5,,,
,data-00000015,,,59065,active,2026-05-01T16:33:01,,,CSV,,,,,福祉用具貸与,2022-06-24T15:22:11,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000015/fukusiyougutaiyo.csv,,6,,,
,data-00000015,,,52156,active,2026-05-01T16:33:01,,,CSV,,,,,特定福祉用具販売,2022-06-24T15:23:42,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000015/tokuteifukusiyouguhannbai.csv,,7,,,
,data-00000015,,,26116,active,2026-05-01T16:33:01,,,CSV,,,,,短期入所生活介護,2023-08-23T13:25:59,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000015/tannkinyuusyoseikatukaigo.csv,,8,,,
,data-00000015,,,13797,active,2026-05-01T16:33:01,,,CSV,,,,,短期入所療養介護,2023-08-23T13:36:38,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000015/tannkinyuusyoryouyoukaigo.csv,,9,,,
,data-00000016,,,5942,active,2026-05-01T16:33:01,,,CSV,,,,,定期巡回・随時対応型訪問介護看護,2022-06-24T15:32:30,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000016/teikijyunnkai.csv,,0,,,
,data-00000016,,,1261,active,2026-05-01T16:33:01,,,CSV,,,,,夜間対応型訪問介護,2022-06-24T16:47:03,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000016/yakanntaiougata.csv,,1,,,
,data-00000016,,,83580,active,2026-05-01T16:33:01,,,CSV,,,,,地域密着型通所介護,2023-08-23T13:26:22,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000016/tiikimixtrucyakugatatuusyo.csv,,2,,,
,data-00000016,,,9476,active,2026-05-01T16:33:01,,,CSV,,,,,認知症対応型通所介護,2023-08-23T13:23:38,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000016/ninntisyoutaiougatatuusyo.csv,,3,,,
,data-00000017,,,13872,active,2026-05-01T16:33:01,,,CSV,,,,,介護予防支援,2022-06-24T19:17:46,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000017/kaigoyobousienn.csv,,0,,,
,data-00000018,,,375692,active,2026-05-01T16:33:01,,,CSV,,,,,介護予防型訪問サービス,2022-06-24T19:29:00,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000018/yobouhoumonn.csv,,0,,,
,data-00000018,,,335251,active,2026-05-01T16:33:01,,,CSV,,,,,生活援助型訪問サービス,2023-08-23T13:23:45,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000018/seikatuennjyo.csv,,1,,,
,data-00000018,,,143563,active,2026-05-01T16:33:01,,,CSV,,,,,介護予防型通所サービス,2022-06-24T15:58:33,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000018/yoboutuusyo.csv,,2,,,
,data-00000018,,,81890,active,2026-05-01T16:33:01,,,CSV,,,,,短時間型通所サービス,2023-08-23T13:24:01,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000018/tannjikanngata.csv,,3,,,
,data-00000018,,,3627,active,2026-05-01T16:33:37,,,CSV,,,,,選択型通所サービス,2023-08-23T13:20:38,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000018/senntakugatatuusyo.csv,,4,,,
,data-00000019,,,1660559,active,2022-03-10T04:32:00,,,CSV,,,,,大阪市オープンデータデータセットアクセス数（2019年2月～2022年2月）,2022-03-10T04:32:00,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000019/od_dataset_access.csv,,0,,,
,data-00000021,,,591293,active,2022-03-02T06:57:00,,「合計イベント数」はダウンロード回数の総数、「ユニークイベント数」は1セッション中に重複したダウンロードを省いた回数です。,CSV,,,,,大阪市オープンデータリソースダウンロード数（2019年3月～2022年2月）,2022-03-02T06:57:00,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000021/od_download.csv,,0,,,
,data-00000022,,,5833863,active,2026-08-31T00:00:00,,,CSV,,,,,公金支出情報（2026年6月）,2026-08-31T00:00:00,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000022/koukin3.csv,,0,,,
,data-00000022,,,250756295,active,2026-07-31T00:00:00,,,CSV,,,,,公金支出情報（2022年12月～2026年5月）,2022-12-16T00:00:00,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000022/koukin2.csv,,1,,,
,data-00000022,,,242057569,active,2022-12-16T00:00:00,,,CSV,,,,,公金支出情報（2019年4月～2022年11月）,2022-03-16T06:53:48,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000022/koukin1.csv,,2,,,
,data-00000023,,,223441,active,2022-06-07T10:39:18,,ごみの分別方法を50音順で一覧にまとめています。,CSV,,,,,品目別収集区分一覧表,2019-11-28T01:00:00,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000023/list.csv,,0,,,
,data-00000024,,,706,active,2020-02-20T03:06:00,,,CSV,,,,,此花区内の投票所（2020年2月時点）,2020-02-20T03:06:00,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000024/20200219_tohyobasyo.csv,,0,,,
,data-00000025,,,275956,active,2026-07-03T13:25:22,,,CSV,,,,,理容所開設施設一覧（令和8年3月末時点）,2026-07-03T13:25:22,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000025/riyo.csv,,0,,,
,data-00000025,,,1499799,active,2026-07-03T13:25:22,,,CSV,,,,,美容所開設施設一覧（令和7年3月末時点）,2026-07-03T13:25:22,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000025/biyo.csv,,1,,,
,data-00000027,,,10198,active,2026-05-08T14:21:41,,,CSV,,,,,実施状況一覧（令和7年度）,2026-05-08T14:21:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000027/2025_ichiran.csv,,0,,,
,data-00000027,,,81085,active,2026-05-08T14:21:41,,,CSV,,,,,実施状況詳細（令和7年度）,2026-05-08T14:21:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000027/2025_shousai.csv,,1,,,
,data-00000027,,,7260,active,2025-05-07T15:37:11,,,CSV,,,,,実施状況一覧（令和6年度）,2025-05-07T15:37:11,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000027/2024_ichiran.csv,,2,,,
,data-00000027,,,51238,active,2025-05-07T15:37:11,,,CSV,,,,,実施状況詳細（令和6年度）,2025-05-07T15:37:11,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000027/2024_shousai.csv,,3,,,
,data-00000027,,,11347,active,2024-05-01T09:19:14,,,CSV,,,,,実施状況一覧（令和5年度）,2024-05-01T09:19:14,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000027/2023_ichiran.csv,,4,,,
,data-00000027,,,68135,active,2024-05-01T09:19:14,,,CSV,,,,,実施状況詳細（令和5年度）,2024-05-01T09:19:14,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000027/2023_shousai.csv,,5,,,
,data-00000027,,,7071,active,2022-08-17T16:07:56,,,CSV,,,,,実施状況一覧（令和3年度）,2022-08-17T16:07:56,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000027/2021_ichiran.csv,,6,,,
,data-00000027,,,55392,active,2022-08-17T16:07:15,,,CSV,,,,,実施状況詳細（令和3年度）,2022-08-17T16:07:15,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000027/2021_shousai.csv,,7,,,
,data-00000027,,,16505,active,2022-08-17T16:06:56,,,CSV,,,,,実施状況一覧（令和2年度）,2022-08-17T16:06:56,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000027/2020_ichiran.csv,,8,,,
,data-00000027,,,50762,active,2022-08-17T16:06:15,,,CSV,,,,,実施状況詳細（令和2年度）,2022-08-17T16:06:15,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000027/2020_shousai.csv,,9,,,
,data-00000027,,,6870,active,2022-08-17T16:05:29,,,CSV,,,,,実施状況一覧（令和元年度）,2022-08-17T16:05:29,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000027/2019_ichiran.csv,,10,,,
,data-00000027,,,66489,active,2022-08-17T16:05:41,,,CSV,,,,,実施状況詳細（令和元年度）,2022-08-17T16:05:41,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000027/2019_shousai.csv,,11,,,
,data-00000028,,,1307,active,2026-07-28T11:13:13,,（-）の入っている年齢については、受入していないため、申込自体ができませんのでご注意ください。,CSV,,,,,令和8年8月1日時点空き情報（令和8月9月入所分）,2026-07-28T11:13:13,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000028/R080801.csv,,0,,,
,data-00000028,,,1307,active,2026-06-24T11:31:01,,（-）の入っている年齢については、受入していないため、申込自体ができませんのでご注意ください。,CSV,,,,,令和8年7月1日時点空き情報（令和8月8月入所分）,2026-06-24T11:31:01,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000028/R080701.csv,,1,,,
,data-00000028,,,1301,active,2026-05-25T13:10:26,,（-）の入っている年齢については、受入していないため、申込自体ができませんのでご注意ください。,CSV,,,,,令和8年6月1日時点空き情報（令和8月7月入所分）,2026-05-25T13:10:26,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000028/R080601.csv,,2,,,
,data-00000028,,,1307,active,2026-04-27T13:22:53,,（-）の入っている年齢については、受入していないため、申込自体ができませんのでご注意ください。,CSV,,,,,令和8年5月1日時点空き情報（令和8月6月入所分）,2026-04-27T13:22:53,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000028/R080501.csv,,3,,,
,data-00000028,,,1065,active,2026-03-25T18:33:02,,（-）の入っている年齢については、受入していないため、申込自体ができませんのでご注意ください。,CSV,,,,,令和8年4月1日時点空き情報（令和8月5月入所分）,2026-03-25T18:33:02,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000028/R080401.csv,,4,,,
,data-00000028,,,1301,active,2026-01-26T18:21:45,,（-）の入っている年齢については、受入していないため、申込自体ができませんのでご注意ください。,CSV,,,,,令和8年2月1日時点空き情報（令和8年3月入所分）,2026-01-26T18:21:45,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000028/R080201.csv,,5,,,
,data-00000028,,,1301,active,2025-12-24T13:05:01,,（-）の入っている年齢については、受入していないため、申込自体ができませんのでご注意ください。,CSV,,,,,令和8年1月1日時点空き情報（令和8年2月入所分）,2025-12-24T13:05:01,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000028/R080101.csv,,6,,,
,data-00000028,,,989,active,2025-11-26T13:26:36,,（-）の入っている年齢については、受入していないため、申込自体ができませんのでご注意ください。,CSV,,,,,令和7年12月1日時点空き情報（令和8年1月入所分）,2025-11-26T13:26:36,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000028/R071201.csv,,7,,,
,data-00000028,,,946,active,2025-10-29T08:53:05,,（-）の入っている年齢については、受入していないため、申込自体ができませんのでご注意ください。,CSV,,,,,令和7年11月1日時点空き情報（令和7年12月入所分）,2025-10-29T08:53:05,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000028/R071101.csv,,8,,,
,data-00000028,,,947,active,2025-09-24T16:21:15,,（-）の入っている年齢については、受入していないため、申込自体ができませんのでご注意ください。,CSV,,,,,令和7年10月1日時点空き情報（令和7年11月入所分）,2025-09-24T16:21:15,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000028/R071001.csv,,9,,,
,data-00000028,,,947,active,2025-08-25T11:44:14,,（-）の入っている年齢については、受入していないため、申込自体ができませんのでご注意ください。,CSV,,,,,令和7年9月1日時点空き情報（令和7年10月入所分）,2025-08-25T11:44:14,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000028/R070901.csv,,10,,,
,data-00000028,,,947,active,2025-07-30T09:26:34,,（-）の入っている年齢については、受入していないため、申込自体ができませんのでご注意ください。,CSV,,,,,令和7年8月1日時点空き情報（令和7年9月入所分）,2025-07-30T09:26:34,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000028/R070801.csv,,11,,,
,data-00000028,,,947,active,2025-06-24T14:36:44,,（-）の入っている年齢については、受入していないため、申込自体ができませんのでご注意ください。,CSV,,,,,令和7年7月1日時点空き情報（令和7年8月入所分）,2025-06-24T14:36:44,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000028/R070701.csv,,12,,,
,data-00000028,,,875,active,2025-05-26T16:18:52,,（-）の入っている年齢については、受入していないため、申込自体ができませんのでご注意ください。,CSV,,,,,令和7年6月1日時点空き情報（令和7年7月入所分）,2025-05-26T16:18:52,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000028/R070601.csv,,13,,,
,data-00000028,,,875,active,2025-04-28T17:11:40,,（-）の入っている年齢については、受入していないため、申込自体ができませんのでご注意ください。,CSV,,,,,令和7年5月1日時点空き情報（令和7年6月入所分）,2025-04-28T17:11:40,https://www.city.osaka.lg.jp/contents/wdu290/opendata/dataset/data-00000028/R070501.csv,,14,,,
